timestep,demand_BBEL_FIN,demand_BEEL_FIN,BESOLPV_P,BBSOLPV_P,BBWIND_P,BEWIND_P,BBRORHYD_P
0,15425763.08,13380784.49,759.0656619,894.0168804,1404.814245,1534.485542,3952.8
